timestamp,trend_donchian_mtf_btc,trend_donchian_adx_slope_eth,trend_donchian_adx_slope_btc,trend_donchian_mtf_xrp,trend_donchian_mtf_bnb,momentum_ranking_eth,momentum_ranking_bnb,momentum_ranking_sol,grid_trend_bias_xrp,tail_risk_hedge_bnb,tail_risk_hedge_sol,grid_trend_bias_btc,grid_trend_bias_sol,tail_risk_hedge_btc,grid_trend_bias_eth,breakout_squeeze_btc
2025-10-31,33.085685663203144,42.882491119587996,28.477930829141165,12.466781785327221,4.54612161190263,78.94057449809057,76.05331474883319,29.32499525471338,17.68114034854537,17.918772008863765,35.7296342780699,8.433467409140292,15.032981494095948,9.393140517544001,36.02342366758736,5.691206881293624
2025-11-01,33.085685663203144,42.58365519770277,28.34603332300944,12.466781785327221,4.54612161190263,78.4194102760846,76.4789667268325,29.32499525471338,17.68114034854537,18.008247599380944,35.56924902293401,8.433467409140292,15.032981494095948,9.393140517544001,36.02342366758736,5.691206881293624
2025-11-02,33.085685663203144,42.20332910782479,28.113514531310955,12.466781785327221,4.54612161190263,77.75762087131339,75.69336274773359,29.307410808228443,17.68114034854537,18.008247599380944,35.82892038839212,8.433467409140292,15.032981494095948,9.393140517544001,36.02342366758736,5.691206881293624
2025-11-03,33.085685663203144,45.71273854734192,27.874177787012254,12.466781785327221,4.54612161190263,83.89021619752293,69.37317244545963,32.69654384600386,17.68114034854537,18.008247599380944,31.68563463071501,8.433467409140292,15.032981494095948,9.393140517544001,36.02342366758736,5.691206881293624
2025-11-04,33.085685663203144,49.384780569638316,29.225481189778957,12.466781785327221,4.54612161190263,90.31095130743873,69.33157350135882,34.41609936424844,17.68114034854537,18.008247599380944,29.58344217946962,8.433467409140292,15.032981494095948,9.393140517544001,36.02342366758736,5.691206881293624
2025-11-05,33.085685663203144,47.412520609455854,28.59100504874315,12.466781785327221,4.54612161190263,87.51911590666177,67.72989548874153,33.26972901875206,17.68114034854537,18.008247599380944,30.984903813633217,8.433467409140292,15.032981494095948,9.393140517544001,36.02342366758736,5.691206881293624
2025-11-06,33.085685663203144,47.412520609455854,29.26564974635986,12.466781785327221,4.54612161190263,89.73507699991892,68.32617838858889,34.375492240293525,17.68114034854537,18.008247599380944,29.63308523463073,8.433467409140292,15.032981494095948,9.393140517544001,36.02342366758736,5.691206881293624
2025-11-07,33.085685663203144,47.412520609455854,28.73609861520497,12.466781785327221,4.54612161190263,87.29014406728899,65.33292700796554,33.3571905165011,17.68114034854537,18.008247599380944,30.87798031020929,8.433467409140292,15.032981494095948,9.393140517544001,36.02342366758736,5.691206881293624
2025-11-08,33.085685663203144,47.412520609455854,29.008744220773988,12.466781785327221,4.54612161190263,87.98496215331485,65.38545316911835,33.947555626307135,17.68114034854537,18.008247599380944,30.138152914100534,8.433467409140292,15.032981494095948,9.393140517544001,36.02342366758736,5.691206881293624
2025-11-09,33.085685663203144,47.412520609455854,28.607141738886845,12.466781785327221,4.54612161190263,84.3124970057113,64.96968271041585,32.930815714974514,17.68114034854537,18.008247599380944,30.138152914100534,8.433467409140292,15.032981494095948,9.393140517544001,35.30595658478214,5.691206881293624
2025-11-10,33.085685663203144,47.412520609455854,28.607141738886845,12.466781785327221,4.54612161190263,84.61502351560823,65.30777363501913,32.4950700386891,17.68114034854537,18.008247599380944,30.138152914100534,8.433467409140292,15.096352394354657,9.393140517544001,35.465816306524026,5.691206881293624
2025-11-11,33.085685663203144,47.412520609455854,28.607141738886845,12.466781785327221,4.54612161190263,87.65568849050003,67.79795755671418,34.48481911247983,17.68114034854537,18.008247599380944,30.138152914100534,8.433467409140292,15.385143926668784,9.393140517544001,36.332820679022106,5.691206881293624
2025-11-12,33.085685663203144,47.412520609455854,28.607141738886845,12.466781785327221,4.54612161190263,87.71364065515544,68.19597269333687,34.66911298273675,17.68114034854537,18.008247599380944,30.138152914100534,8.433467409140292,15.385143926668784,9.393140517544001,36.332820679022106,5.691206881293624
2025-11-13,33.085685663203144,47.412520609455854,28.607141738886845,12.466781785327221,4.54612161190263,91.428658091492,70.10762903726439,36.02788982276652,17.68114034854537,18.008247599380944,30.120080865581187,8.433467409140292,15.385143926668784,9.393140517544001,36.332820679022106,5.691206881293624
2025-11-14,33.085685663203144,47.412520609455854,28.607141738886845,12.466781785327221,4.54612161190263,93.83833341345743,70.91993502241624,36.932179236993235,17.68114034854537,17.997449129903003,28.91419462431639,8.433467409140292,15.385143926668784,9.393140517544001,36.332820679022106,5.691206881293624
2025-11-15,33.085685663203144,47.412520609455854,28.607141738886845,12.466781785327221,4.54612161190263,92.71677666042356,69.65486832422891,36.81972873988732,17.68114034854537,18.333541453856895,29.064149390069527,8.433467409140292,15.385143926668784,9.393140517544001,36.332820679022106,5.691206881293624
2025-11-16,33.085685663203144,47.412520609455854,28.607141738886845,12.466781785327221,4.54612161190263,94.18584377144353,70.07211839310473,37.199249167619776,17.68114034854537,18.22268995051772,28.55805205565269,8.433467409140292,15.385143926668784,9.393140517544001,36.332820679022106,5.691206881293624
2025-11-17,33.085685663203144,47.412520609455854,28.422771164093014,12.466781785327221,4.54612161190263,95.4824727981217,71.53915187995004,38.17069651761807,17.68114034854537,17.832940781862415,27.262609495951995,8.433467409140292,15.385143926668784,9.393140517544001,36.332820679022106,5.691206881293624
2025-11-18,32.29487519162361,47.412520609455854,28.190228441763104,12.466781785327221,4.54612161190263,93.61544047247509,69.61343923937599,36.65417661914806,17.68114034854537,18.344547986103343,29.28491612853942,8.433467409140292,15.385143926668784,9.393140517544001,36.332820679022106,5.691206881293624
2025-11-19,32.80659788260695,47.412520609455854,28.628647673671733,12.466781785327221,4.54612161190263,95.60344287609121,72.25380359366288,37.22423816697665,17.68114034854537,17.643078100611266,28.524728774374218,8.433467409140292,15.385143926668784,9.393140517544001,36.332820679022106,5.691206881293624
2025-11-20,34.59660266905914,47.61170150173203,30.16223713026021,12.466781785327221,4.54612161190263,99.47610641068619,74.5287042351401,37.7490071534709,17.68114034854537,17.038701553150315,27.82493986752625,8.433467409140292,15.385143926668784,9.393140517544001,36.332820679022106,5.691206881293624
2025-11-21,35.14542686579475,48.74925908588953,30.632443136414288,12.466781785327221,4.54612161190263,100.85966368434745,77.17350741994693,38.528351570913266,17.68114034854537,16.336052396346123,26.78567003265383,8.433467409140292,15.385143926668784,9.393140517544001,36.332820679022106,5.691206881293624
2025-11-22,35.28727014821011,48.67821373143067,30.753967594922166,12.466781785327221,4.54612161190263,100.77111439779357,76.94268823290925,38.701712753951554,17.68114034854537,16.397374504576305,26.55448976878441,8.433467409140292,15.385143926668784,9.393140517544001,36.332820679022106,5.691206881293624
2025-11-23,34.69739328859944,47.74073347552299,30.248589654353957,12.466781785327221,4.54612161190263,100.12938535771077,76.21989866324316,38.231607203550446,17.50767993746914,16.589399183233002,27.165075167437006,8.433467409140292,15.640920656671646,9.393140517544001,36.332820679022106,5.691206881293624
2025-11-24,34.69739328859944,47.74073347552299,30.248589654353957,12.466781785327221,4.54612161190263,97.06035219033032,74.65077207443888,37.00246079768443,15.946158267674473,17.006271592067044,27.165075167437006,8.433467409140292,14.731349508688226,9.393140517544001,36.37999925338562,5.691206881293624
2025-11-25,34.69739328859944,47.74073347552299,30.248589654353957,12.466781785327221,4.54612161190263,96.93776107279004,74.80983016807062,36.9212465497746,16.172591973277715,16.96401437004945,27.165075167437006,8.433467409140292,14.671174318236396,9.393140517544001,36.306616359276006,5.691206881293624
2025-11-26,34.69739328859944,47.74073347552299,30.248589654353957,12.466781785327221,4.54612161190263,95.58459829108088,72.66661483201874,36.288712503553846,16.41990304071735,17.533405868584207,27.165075167437006,8.433467409140292,14.201344946631728,9.393140517544001,35.481979154565956,5.691206881293624
2025-11-27,34.69739328859944,47.74073347552299,30.310853144219077,12.466781785327221,4.54612161190263,95.81194909088286,72.36773357700841,36.62918761979119,16.41990304071735,17.612810136933547,27.165075167437006,8.433467409140292,14.452460645248017,9.393140517544001,35.62101396899103,5.691206881293624
2025-11-28,34.69739328859944,47.74073347552299,30.16375246964872,12.466781785327221,4.54612161190263,95.48774117672673,73.00248634136204,37.174260168262904,16.41990304071735,17.444174339300538,27.165075167437006,8.433467409140292,14.578156434608122,9.393140517544001,35.42565348835139,5.691206881293624
2025-11-29,34.69739328859944,47.74073347552299,30.13446176341617,12.466781785327221,4.54612161190263,96.33554487224501,74.05892800511147,37.399161162474726,16.41990304071735,17.153209662356026,27.14878589589947,8.433467409140292,14.578156434608122,9.393140517544001,35.72565282200881,5.691206881293624
2025-11-30,34.69739328859944,47.74073347552299,29.987629902261272,12.466781785327221,4.54612161190263,96.29380310329742,73.91466601321291,37.7833670275866,16.41990304071735,17.153209662356026,26.65713385449846,8.433467409140292,14.578156434608122,9.393140517544001,35.72565282200881,5.691206881293624
2025-12-01,34.69739328859944,48.16292607181812,28.07763459170376,12.466781785327221,4.54612161190263,100.19544272022009,77.52047600559013,38.846961312713354,16.41990304071735,17.153209662356026,25.296097105742014,8.433467409140292,14.578156434608122,9.393140517544001,35.72565282200881,5.691206881293624
2025-12-02,34.69739328859944,44.62822878909851,27.69389169471877,12.466781785327221,4.54612161190263,96.20039069803119,73.76892441114104,36.96029186126971,16.41990304071735,17.153209662356026,27.69376219793714,8.433467409140292,14.578156434608122,9.393140517544001,35.72565282200881,5.691206881293624
2025-12-03,34.69739328859944,46.079068934544985,27.69389169471877,12.466781785327221,4.54612161190263,92.30098001051833,70.51304222475365,36.0143376636903,16.41990304071735,17.153209662356026,27.69376219793714,8.433467409140292,14.578156434608122,9.393140517544001,35.72565282200881,5.691206881293624
2025-12-04,34.69739328859944,45.282748350202745,27.69389169471877,12.466781785327221,4.54612161190263,93.4166604951081,72.04517855922496,36.0143376636903,16.41990304071735,17.153209662356026,27.69376219793714,8.433467409140292,14.578156434608122,9.393140517544001,35.72565282200881,5.691206881293624
2025-12-05,34.69739328859944,43.88675798618269,27.69389169471877,12.466781785327221,4.54612161190263,95.67861858618616,73.2665967572994,36.0143376636903,16.41990304071735,17.153209662356026,27.69376219793714,8.433467409140292,14.578156434608122,9.393140517544001,35.72565282200881,5.691206881293624
2025-12-06,34.69739328859944,43.88675798618269,27.69389169471877,12.466781785327221,4.54612161190263,95.35137122283481,72.774626374671,36.0143376636903,16.41990304071735,17.153209662356026,27.677155904394507,8.433467409140292,14.578156434608122,9.393140517544001,35.72565282200881,5.691206881293624
2025-12-07,34.69739328859944,43.88675798618269,27.69389169471877,12.466781785327221,4.54612161190263,94.9134879087777,72.46538784844743,36.0143376636903,16.75301476966366,17.153209662356026,27.68134496991659,8.433467409140292,14.578156434608122,9.393140517544001,35.72565282200881,5.691206881293624
2025-12-08,34.69739328859944,43.88675798618269,27.69389169471877,12.466781785327221,4.54612161190263,93.59639325751841,72.27673755134931,36.0143376636903,16.528833663017306,17.153209662356026,27.897081844303802,8.433467409140292,14.79461042819719,9.393140517544001,35.72565282200881,5.691206881293624
2025-12-09,34.69739328859944,43.88675798618269,27.69389169471877,12.466781785327221,4.54612161190263,89.67854324488795,72.25676281400952,36.0143376636903,16.60327563459048,17.153209662356026,28.84953040235814,8.433467409140292,14.79461042819719,9.393140517544001,35.72565282200881,5.691206881293624
2025-12-10,34.69739328859944,43.88675798618269,27.69389169471877,12.466781785327221,4.54612161190263,89.55088637868896,72.53344991642008,36.0143376636903,16.60327563459048,17.153209662356026,28.84953040235814,8.433467409140292,14.79461042819719,9.393140517544001,35.72565282200881,5.691206881293624
2025-12-11,34.69739328859944,43.88675798618269,27.69389169471877,12.466781785327221,4.54612161190263,91.31417217180561,73.09496197719446,36.0143376636903,16.60327563459048,17.153209662356026,28.84953040235814,8.433467409140292,14.79461042819719,9.393140517544001,35.72565282200881,5.691206881293624
2025-12-12,34.69739328859944,43.88675798618269,27.69389169471877,12.466781785327221,4.54612161190263,94.40286044398178,73.4226956305845,36.0143376636903,16.60327563459048,17.153209662356026,28.84953040235814,8.433467409140292,14.79461042819719,9.393140517544001,35.72565282200881,5.691206881293624
2025-12-13,34.69739328859944,43.88675798618269,27.69389169471877,12.466781785327221,4.54612161190263,93.80165739316851,72.26638028013609,36.0143376636903,16.60327563459048,17.153209662356026,28.84953040235814,8.433467409140292,14.79461042819719,9.393140517544001,35.72565282200881,5.691206881293624
2025-12-14,34.69739328859944,43.88675798618269,27.69389169471877,12.466781785327221,4.54612161190263,94.83486748959483,73.73711279241469,36.0143376636903,16.60327563459048,17.153209662356026,28.84953040235814,8.433467409140292,14.79461042819719,9.393140517544001,35.72565282200881,5.691206881293624
2025-12-15,34.69739328859944,43.49422948285655,27.58664899896371,12.466781785327221,4.54612161190263,96.83624346966988,75.15014050793387,36.0143376636903,16.60327563459048,17.153209662356026,28.84953040235814,8.433467409140292,14.79461042819719,9.393140517544001,35.72565282200881,5.691206881293624
2025-12-16,34.69739328859944,43.53226782125362,27.126804263400587,12.466781785327221,4.54612161190263,96.88507728673966,73.8495631655869,35.99274201847922,16.60327563459048,17.153209662356026,28.84953040235814,8.433467409140292,14.79461042819719,9.393140517544001,35.72565282200881,5.691206881293624
2025-12-17,34.69739328859944,45.45372600514688,27.64732380492068,12.466781785327221,4.54612161190263,99.49576151548189,76.29757819734238,37.64335037504748,16.60327563459048,17.153209662356026,28.84953040235814,8.433467409140292,14.79461042819719,9.393140517544001,35.72565282200881,5.691206881293624
2025-12-18,34.69739328859944,43.462618668960864,27.880825105977475,12.466781785327221,4.54612161190263,99.59099759026525,77.24082968283292,38.655463269362144,16.60327563459048,17.153209662356026,28.84953040235814,8.433467409140292,14.79461042819719,9.393140517544001,35.72565282200881,5.691206881293624
2025-12-19,34.69739328859944,43.462618668960864,27.03893084962662,12.466781785327221,4.54612161190263,96.53067751057773,75.29588211000575,36.79295248863985,16.60327563459048,17.153209662356026,28.84953040235814,8.433467409140292,14.79461042819719,9.393140517544001,35.72565282200881,5.691206881293624
2025-12-20,34.69739328859944,43.462618668960864,26.9669795124344,12.466781785327221,4.54612161190263,96.56694827097395,75.44236351716427,36.926785598631874,16.60327563459048,17.153209662356026,28.84953040235814,8.433467409140292,14.79461042819719,9.393140517544001,35.72565282200881,5.691206881293624
2025-12-21,34.69739328859944,43.462618668960864,26.87258082880629,12.466781785327221,4.54612161190263,96.07901536016898,75.10427259256099,36.865445423218866,16.60327563459048,17.153209662356026,28.84953040235814,8.433467409140292,14.79461042819719,9.393140517544001,35.72565282200881,5.691206881293624
2025-12-22,34.69739328859944,43.462618668960864,26.87258082880629,12.466781785327221,4.54612161190263,95.91954559239343,75.10501239764766,36.890539131342365,16.60327563459048,17.153209662356026,28.84953040235814,8.433467409140292,15.05060452674149,9.393140517544001,35.72565282200881,5.691206881293624
2025-12-23,34.69739328859944,43.462618668960864,26.87258082880629,12.466781785327221,4.54612161190263,96.8354329498845,76.20214334116334,37.42587157131045,16.60327563459048,17.153209662356026,28.84953040235814,8.433467409140292,15.05060452674149,9.393140517544001,35.72565282200881,5.691206881293624
2025-12-24,34.69739328859944,43.462618668960864,26.87258082880629,12.466781785327221,4.54612161190263,97.18111963835347,76.00905421354526,37.83294728086952,16.60327563459048,17.153209662356026,28.83223106371991,8.433467409140292,15.05060452674149,9.393140517544001,35.72565282200881,5.691206881293624
2025-12-25,34.69739328859944,43.462618668960864,26.87258082880629,12.466781785327221,4.54612161190263,98.07086773276569,77.299274284679,38.54114748791063,16.60327563459048,17.153209662356026,28.234354772579014,8.433467409140292,15.05060452674149,9.393140517544001,35.72565282200881,5.691206881293624
2025-12-26,34.69739328859944,43.462618668960864,26.87258082880629,12.466781785327221,4.54612161190263,97.57442436421412,76.90051934296966,37.90822840524003,16.60327563459048,17.153209662356026,28.768677284740367,8.433467409140292,15.05060452674149,9.393140517544001,35.72565282200881,5.691206881293624
2025-12-27,34.69739328859944,43.462618668960864,26.87258082880629,12.466781785327221,4.54612161190263,97.15315670575751,76.09709101885771,37.22512190632242,16.60327563459048,17.153209662356026,29.345368982888083,8.433467409140292,15.05060452674149,9.393140517544001,35.72565282200881,5.691206881293624
2025-12-28,34.69739328859944,43.462618668960864,26.87258082880629,12.466781785327221,4.54612161190263,97.11283334643434,75.04582799071491,37.074559657581396,16.60327563459048,17.153209662356026,29.47247654084717,8.433467409140292,15.05060452674149,9.393140517544001,35.72565282200881,5.691206881293624
2025-12-29,34.69739328859944,43.462618668960864,26.87258082880629,12.466781785327221,4.54612161190263,97.37929172588142,75.568870186983,37.637773995464485,16.60327563459048,17.153209662356026,28.997000120333542,8.433467409140292,15.05060452674149,9.393140517544001,35.72565282200881,5.691206881293624
2025-12-30,34.69739328859944,43.462618668960864,26.87258082880629,12.466781785327221,4.54612161190263,96.6544844077961,74.88159126147656,37.155417161534906,16.60327563459048,17.153209662356026,29.40421507453581,8.433467409140292,15.05060452674149,9.393140517544001,35.72565282200881,5.691206881293624
2025-12-31,34.69739328859944,43.462618668960864,26.87258082880629,12.466781785327221,4.54612161190263,96.69136305803136,74.69146135420513,37.247427424654425,16.60327563459048,17.153209662356026,29.32653823356081,8.433467409140292,15.05060452674149,9.393140517544001,35.72565282200881,5.691206881293624
2026-01-01,34.69739328859944,43.462618668960864,26.87258082880629,12.466781785327221,4.54612161190263,96.04112356020198,74.69811959998506,36.62287291135832,16.60327563459048,17.153209662356026,29.853799214724436,8.433467409140292,15.05060452674149,9.393140517544001,35.72565282200881,5.691206881293624
2026-01-02,34.69739328859944,44.54291468891058,26.87258082880629,12.466781785327221,4.54612161190263,93.58119601154235,73.42713446110446,35.0923396210749,16.60327563459048,17.153209662356026,31.127228637981233,8.433467409140292,15.05060452674149,9.393140517544001,35.72565282200881,5.691206881293624
2026-01-03,34.69739328859944,44.566572478471635,26.87258082880629,12.466781785327221,4.54612161190263,93.54918048001943,73.62910124976243,35.0923396210749,16.60327563459048,17.153209662356026,31.36026245628736,8.433467409140292,15.05060452674149,9.393140517544001,35.72565282200881,5.691206881293624
2026-01-04,34.69739328859944,44.817259537736035,26.942699737569416,12.466781785327221,4.54612161190263,93.18748602578898,72.37735104313498,35.0923396210749,16.60327563459048,17.153209662356026,31.36026245628736,8.433467409140292,15.05060452674149,9.393140517544001,35.72565282200881,5.691206881293624
2026-01-05,34.69739328859944,45.96152696174622,27.628552864575717,12.466781785327221,4.54612161190263,91.5585438871008,71.27430165892603,35.07129684296912,16.60327563459048,17.153209662356026,31.36026245628736,8.433467409140292,15.05060452674149,9.393140517544001,35.72565282200881,5.691206881293624
2026-01-06,34.69739328859944,46.98551020268696,27.09562195415823,12.466781785327221,4.54612161190263,90.1046740220569,70.71944784393159,35.882943947794075,16.60327563459048,17.153209662356026,31.36026245628736,8.433467409140292,15.05060452674149,9.393140517544001,35.72565282200881,5.691206881293624
2026-01-07,34.69739328859944,45.0752317710172,27.09562195415823,12.466781785327221,4.54612161190263,92.69712155562785,72.01706596593192,34.68455590273904,16.60327563459048,17.153209662356026,31.36026245628736,8.433467409140292,15.05060452674149,9.393140517544001,35.72565282200881,5.691206881293624
2026-01-08,34.69739328859944,45.0752317710172,27.09562195415823,12.466781785327221,4.54612161190263,93.95484563260729,72.62962457768577,35.18833686435454,16.60327563459048,17.153209662356026,31.36026245628736,8.433467409140292,15.05060452674149,9.393140517544001,35.72565282200881,5.691206881293624
2026-01-09,34.69739328859944,45.0752317710172,27.09562195415823,12.466781785327221,4.54612161190263,94.32565843442336,72.27599774626266,34.57260457793561,16.60327563459048,17.153209662356026,31.36026245628736,8.433467409140292,15.05060452674149,9.393140517544001,35.72565282200881,5.691206881293624
2026-01-10,34.69739328859944,45.0752317710172,27.09562195415823,12.466781785327221,4.54612161190263,94.35970026540976,71.4562937102442,34.547161095025736,16.60327563459048,17.153209662356026,31.36026245628736,8.433467409140292,15.05060452674149,9.38750801273636,35.72565282200881,5.691206881293624
2026-01-11,34.69739328859944,45.0752317710172,27.09562195415823,12.466781785327221,4.54612161190263,93.61949307140205,71.72928178722147,35.53182388363783,16.60327563459048,17.153209662356026,31.36026245628736,8.433467409140292,15.05060452674149,9.438850551718536,35.72565282200881,5.691206881293624
2026-01-12,34.69739328859944,45.0752317710172,27.09562195415823,12.466781785327221,4.54612161190263,94.19009900031682,71.61313238861597,35.39951777250648,16.60327563459048,17.153209662356026,31.36026245628736,8.433467409140292,15.05060452674149,9.468755401626911,35.72565282200881,5.691206881293624
2026-01-13,34.69739328859944,45.0752317710172,27.079374329560494,12.466781785327221,4.54612161190263,89.51238668888291,68.80779150000407,37.01517893728342,16.60327563459048,17.153209662356026,31.36026245628736,8.433467409140292,15.05060452674149,9.89653379937938,35.72565282200881,5.807332844594178
2026-01-14,34.69739328859944,45.0752317710172,27.51581049465693,12.466781785327221,4.54612161190263,88.93327030222153,68.4512054482343,37.302690294165,16.60327563459048,17.153209662356026,31.36026245628736,8.433467409140292,15.05060452674149,10.05557322843755,35.72565282200881,5.900929175339772
2026-01-15,34.69739328859944,45.0752317710172,27.13352513156104,12.466781785327221,4.54612161190263,89.66820911762422,69.74808376514798,36.211164877331434,16.60327563459048,17.153209662356026,31.36026245628736,8.433467409140292,15.05060452674149,9.916466907177433,35.72565282200881,5.818945806075183
2026-01-16,34.69739328859944,45.0752317710172,26.828267982194156,12.466781785327221,4.54612161190263,90.11865548835489,69.23096000957317,36.85488499495122,16.60327563459048,17.153209662356026,31.36026245628736,8.433467409140292,15.05060452674149,9.90986750240931,35.72565282200881,5.753481595270639
2026-01-17,34.69739328859944,45.0752317710172,26.828267982194156,12.466781785327221,4.54612161190263,89.8329472640048,68.56143640614653,36.547018851741754,16.60327563459048,17.153209662356026,31.36026245628736,8.433467409140292,15.05060452674149,9.868797621792606,35.72565282200881,5.753481595270639
2026-01-18,34.69739328859944,45.0752317710172,26.828267982194156,12.466781785327221,4.54612161190263,90.36181142397199,69.66004695983553,35.05857510151418,16.60327563459048,17.153209662356026,31.36026245628736,8.433467409140292,15.05060452674149,9.713784244699895,35.72565282200881,5.753481595270639
2026-01-19,34.69739328859944,45.0752317710172,26.828267982194156,12.466781785327221,4.54612161190263,92.28193279556166,70.29553952927583,33.936517505188775,16.60327563459048,17.153209662356026,31.341457581738318,8.423037245166961,15.05060452674149,9.607488171673738,35.451477824796996,5.753481595270639
2026-01-20,34.69739328859944,47.69466956340791,27.62095135231048,12.466781785327221,4.54612161190263,97.3430209654852,73.21185118088661,31.987546714292495,16.60327563459048,17.153209662356026,29.541520821533524,8.040822982402876,15.05060452674149,9.17178218706145,32.67642477075581,5.753481595270639
2026-01-21,34.69739328859944,45.99978083820826,27.318926823968997,12.466781785327221,4.54612161190263,96.48346473307876,73.28805110481252,32.94422167170372,16.60327563459048,17.153209662356026,30.425040693383394,8.134215570881825,15.05060452674149,9.277704708874314,33.1475846977026,5.753481595270639
2026-01-22,34.69739328859944,45.99978083820826,27.288067725753532,12.466781785327221,4.54612161190263,97.08020992507238,72.93516407847605,32.652373218725344,16.60327563459048,17.153209662356026,30.173613495809096,8.143757878840368,15.05060452674149,9.28881785746969,32.81880643303909,5.753481595270639
2026-01-23,34.69739328859944,45.99978083820826,27.27613165946265,12.466781785327221,4.54612161190263,97.00179213583587,72.66513522184543,32.652373218725344,16.60327563459048,17.153209662356026,29.926885872021234,8.147448771541315,15.05060452674149,9.292989179351427,32.86015380100894,5.753481595270639
2026-01-24,34.69739328859944,45.99978083820826,27.38638221314038,12.466781785327221,4.54612161190263,97.06237848979379,72.99434848540879,32.652373218725344,16.60327563459048,17.153209662356026,29.872840773477225,8.113356889515233,15.05060452674149,9.253766301955988,32.824697321486404,5.753481595270639
2026-01-25,34.69739328859944,45.90796954053841,28.137710388845957,12.466781785327221,4.54612161190263,99.83030355690175,74.54941877756656,32.63279354259978,16.60327563459048,17.153209662356026,27.906069143853973,7.881029788429671,15.05060452674149,8.988980750269006,31.309405204462195,5.753481595270639
2026-01-26,34.69739328859944,44.05369307354821,27.64464704636615,12.466781785327221,4.54612161190263,97.53227733537383,73.56473820722307,31.143489559769776,16.60327563459048,17.153209662356026,29.179653639977992,8.033495755651405,15.05060452674149,9.162443406729203,32.47064523362388,5.753481595270639
2026-01-27,34.69739328859944,43.205192635994706,27.363383451262816,12.466781785327221,4.54612161190263,95.58662459054435,72.16502698326377,30.335638321850922,16.60327563459048,17.153209662356026,29.87049098658401,8.110729890497486,15.05060452674149,9.255540670219116,32.451174528906535,5.753481595270639
2026-01-28,34.69739328859944,42.76819177025103,27.363383451262816,12.466781785327221,4.54612161190263,95.9019167870612,71.8247166434005,30.841232293881774,16.60327563459048,17.153209662356026,29.438130198231942,8.110729890497486,15.05060452674149,9.26217120425501,32.62260951759652,5.753481595270639
2026-01-29,34.69739328859944,41.915442908668936,27.438372239883932,12.466781785327221,4.54612161190263,99.71865445646424,74.3814830228949,32.918564048530264,16.60327563459048,17.153209662356026,27.645094292175152,8.110729890497486,15.05060452674149,8.77367383945167,33.477451765847675,5.753481595270639
2026-01-30,34.69739328859944,42.40577877507143,27.56383781718667,12.466781785327221,4.54612161190263,102.05578825763723,75.10575220273431,32.96802432840284,16.60327563459048,17.153209662356026,27.645094292175152,8.110729890497486,15.05060452674149,8.77367383945167,33.477451765847675,5.753481595270639
2026-01-31,34.69739328859944,46.309322068564576,29.34096899835212,12.86358183194288,4.54612161190263,107.22852552799827,80.85995616676999,36.29010645984467,16.60327563459048,17.153209662356026,27.62851718186603,8.110729890497486,15.05060452674149,8.77367383945167,33.477451765847675,5.753481595270639
2026-02-01,34.69739328859944,49.08763382034413,29.911799220561885,13.27298414599754,4.54612161190263,110.9030169750653,82.53487488296656,37.58706490983685,16.60327563459048,17.153209662356026,26.391849556466244,8.110729890497486,15.05060452674149,8.77367383945167,33.477451765847675,5.753481595270639
2026-02-02,34.69739328859944,47.912887811767156,29.34176750640178,12.888593017606373,4.54612161190263,109.35269525555996,81.38595758338474,36.55664241249137,16.60327563459048,17.153209662356026,27.374371504612263,8.110729890497486,15.05060452674149,8.77367383945167,33.477451765847675,5.753481595270639
2026-02-03,34.69739328859944,49.64436592770018,30.29753012519576,12.888593017606373,4.54612161190263,111.64889780757076,82.79602607855728,38.389420561103194,16.60327563459048,17.153209662356026,25.611416390696835,8.110729890497486,15.05060452674149,8.77367383945167,33.477451765847675,5.753481595270639
2026-02-04,34.69739328859944,50.95038640243659,31.13608592937804,12.888593017606373,4.54612161190263,113.37571021034483,87.0624820133212,39.96665393037335,16.60327563459048,17.153209662356026,25.611416390696835,8.110729890497486,15.05060452674149,8.77367383945167,33.477451765847675,5.753481595270639
2026-02-05,34.69739328859944,55.86255772462859,34.43829343021099,12.888593017606373,5.042257896388056,119.90161026241503,93.64230845406863,43.7531131339522,16.60327563459048,17.153209662356026,25.596058755443572,8.110729890497486,15.05060452674149,8.77367383945167,33.477451765847675,5.753481595270639
2026-02-06,34.69739328859944,52.19421765429165,31.968585307586896,12.888593017606373,4.720250442448924,115.08732536714285,90.05795280920452,41.244377827081735,16.60327563459048,17.153209662356026,28.581012343860987,8.110729890497486,15.05060452674149,8.77367383945167,33.477451765847675,5.753481595270639
2026-02-07,34.69739328859944,52.19421765429165,32.38422162659673,12.888593017606373,4.7862470165999165,114.61337392263587,90.79257926025717,41.21964768714545,16.60327563459048,17.153209662356026,28.610436858971347,8.110729890497486,15.05060452674149,8.77367383945167,33.477451765847675,5.753481595270639
2026-02-08,34.69739328859944,52.19421765429165,32.049041433171126,12.888593017606373,4.8341659793016944,114.55927172696107,91.32597872773849,41.38176749339447,16.60327563459048,17.153209662356026,28.41754281547011,8.110729890497486,15.05060452674149,8.77367383945167,33.477451765847675,5.753481595270639
2026-02-09,34.69739328859944,52.19421765429165,32.11098376324915,12.888593017606373,4.857028840840407,114.24803212937118,91.58047167754928,41.43947115324582,16.60327563459048,17.153209662356026,28.33187628217781,8.110729890497486,15.05060452674149,8.77367383945167,33.477451765847675,5.753481595270639
